,file,reflection_row,dl_reflection_width,dl_height_midpoint,11l,11r,10l,10r,9l,9r,8l,8r,7l,7r,6l,6r,5l,5r,4l,4r,3l,3r,2l,2r,1l,1r,edge_4_r,edge_4_l,edge_3_r,edge_3_l,edge_2_r,edge_2_l,edge_1_r,edge_1_l
130,Basler_acA2500-14um__23891378__20221129_144902408_0143.tiff,1544,760,34,15,13,30,29,31,32,34,36,34,37,33,38,34,39,35,37,34,36,34,35,34,35,7,6,11,9,20,17,26,23
131,Basler_acA2500-14um__23891378__20221129_144902408_0144.tiff,1544,760,34,15,13,29,29,31,32,34,35,34,37,33,38,34,39,34,37,34,36,34,35,34,35,8,6,11,9,20,17,25,22
132,Basler_acA2500-14um__23891378__20221129_144902408_0145.tiff,1544,760,34,15,13,29,29,30,32,34,35,34,37,32,38,33,39,34,37,34,36,34,35,34,35,8,6,11,10,19,16,25,22
133,Basler_acA2500-14um__23891378__20221129_144902408_0146.tiff,1544,760,34,15,13,29,29,30,32,34,35,34,37,33,38,34,39,34,37,34,36,33,35,34,34,7,6,11,9,19,16,25,22
134,Basler_acA2500-14um__23891378__20221129_144902408_0147.tiff,1544,760,34,15,13,29,29,30,32,34,35,33,37,33,38,33,38,34,36,34,36,34,35,34,35,8,6,11,9,19,16,25,22
135,Basler_acA2500-14um__23891378__20221129_144902408_0148.tiff,1544,760,34,15,13,29,29,30,32,34,35,33,36,32,38,34,38,34,37,33,36,34,34,34,34,7,6,11,9,19,16,25,22
136,Basler_acA2500-14um__23891378__20221129_144902408_0149.tiff,1544,760,34,15,12,29,29,30,31,33,35,33,37,32,38,33,38,34,36,34,35,33,35,34,34,7,6,11,9,19,16,25,22
137,Basler_acA2500-14um__23891378__20221129_144902408_0150.tiff,1544,760,34,15,12,28,28,29,31,33,35,33,36,32,38,33,38,34,36,33,35,34,34,34,34,7,5,11,9,19,16,24,22
138,Basler_acA2500-14um__23891378__20221129_144902408_0151.tiff,1544,760,34,14,12,28,29,29,31,33,35,33,36,33,38,33,38,34,36,34,35,33,35,34,34,7,6,11,9,19,16,25,21
139,Basler_acA2500-14um__23891378__20221129_144902408_0152.tiff,1544,760,34,15,12,28,28,29,31,33,34,33,36,33,38,33,38,34,36,34,35,33,34,33,34,7,6,11,9,18,16,24,21
140,Basler_acA2500-14um__23891378__20221129_144902408_0153.tiff,1544,761,33,14,12,28,28,29,31,33,34,33,36,32,37,33,38,34,36,33,35,33,34,34,34,8,6,11,9,18,16,24,21
141,Basler_acA2500-14um__23891378__20221129_144902408_0154.tiff,1544,760,34,14,12,28,28,29,31,33,34,32,36,32,37,33,38,33,36,33,35,33,34,33,34,7,5,11,9,18,16,24,21
142,Basler_acA2500-14um__23891378__20221129_144902408_0155.tiff,1544,760,34,14,12,28,28,29,31,33,34,33,36,32,37,33,38,34,36,33,35,33,34,33,34,7,6,11,9,18,16,24,21
143,Basler_acA2500-14um__23891378__20221129_144902408_0156.tiff,1544,760,34,14,12,28,28,28,31,33,34,32,36,32,37,33,38,34,36,33,35,33,34,34,34,7,5,11,9,18,15,24,21
144,Basler_acA2500-14um__23891378__20221129_144902408_0157.tiff,1544,760,34,14,12,28,28,28,31,33,34,32,36,32,37,33,37,34,36,33,35,33,34,33,34,7,6,11,9,18,15,24,21
145,Basler_acA2500-14um__23891378__20221129_144902408_0158.tiff,1544,760,34,14,12,28,28,28,31,33,34,32,36,32,37,33,37,34,36,33,35,33,34,33,34,8,6,11,9,18,15,24,21
146,Basler_acA2500-14um__23891378__20221129_144902408_0159.tiff,1544,760,34,14,12,28,28,28,30,32,34,32,36,32,37,33,37,33,36,33,35,33,34,33,34,7,6,11,9,18,15,24,21
147,Basler_acA2500-14um__23891378__20221129_144902408_0160.tiff,1544,760,33,14,12,28,27,28,30,32,34,32,36,32,37,32,37,34,36,33,35,33,34,33,34,7,5,11,9,18,15,24,21
148,Basler_acA2500-14um__23891378__20221129_144902408_0161.tiff,1544,760,33,14,12,27,27,28,30,32,34,32,36,32,36,33,37,33,36,33,35,33,34,33,34,7,6,11,9,18,15,24,20
149,Basler_acA2500-14um__23891378__20221129_144902408_0162.tiff,1544,761,33,14,12,27,27,28,30,32,34,32,35,32,37,33,37,33,35,33,35,33,34,33,33,7,6,11,9,17,15,23,20
150,Basler_acA2500-14um__23891378__20221129_144902408_0163.tiff,1544,760,33,14,12,27,27,28,30,32,34,32,35,32,36,33,37,33,36,33,35,33,34,33,34,7,5,11,9,17,15,23,20
151,Basler_acA2500-14um__23891378__20221129_144902408_0164.tiff,1544,761,33,14,12,27,27,27,30,32,34,32,35,31,36,32,37,33,35,33,35,32,34,33,33,7,6,11,9,17,15,23,20
152,Basler_acA2500-14um__23891378__20221129_144902408_0165.tiff,1544,760,33,14,12,27,27,27,30,32,33,32,35,31,36,32,37,33,35,33,34,32,34,33,33,7,5,11,9,17,15,23,20
153,Basler_acA2500-14um__23891378__20221129_144902408_0166.tiff,1544,760,33,14,12,27,27,27,30,32,34,32,35,32,36,32,37,33,35,33,34,33,34,33,33,7,5,11,9,17,14,23,20
154,Basler_acA2500-14um__23891378__20221129_144902408_0167.tiff,1544,760,33,14,12,27,27,27,30,32,33,32,35,32,36,32,37,33,35,33,34,32,34,33,33,7,5,11,9,17,14,23,20
155,Basler_acA2500-14um__23891378__20221129_144902408_0168.tiff,1544,760,33,14,11,27,27,27,30,32,33,32,35,31,36,32,36,33,35,32,35,33,34,33,33,7,6,11,9,17,14,23,20
156,Basler_acA2500-14um__23891378__20221129_144902408_0169.tiff,1544,760,33,14,12,27,27,27,30,32,33,31,35,31,36,32,37,33,35,33,34,33,34,33,33,7,5,11,9,17,14,23,20
157,Basler_acA2500-14um__23891378__20221129_144902408_0170.tiff,1544,760,33,14,11,27,27,27,30,31,34,31,35,31,36,32,36,33,35,32,34,33,34,33,33,7,5,11,9,17,14,23,20
158,Basler_acA2500-14um__23891378__20221129_144902408_0171.tiff,1544,760,33,14,12,27,26,27,30,31,33,31,35,31,36,32,37,33,35,32,34,32,34,33,33,7,6,11,9,17,14,22,20
159,Basler_acA2500-14um__23891378__20221129_144902408_0172.tiff,1544,760,33,14,11,27,26,27,29,32,33,31,35,31,36,32,36,33,35,32,34,32,34,32,33,7,6,11,9,17,14,22,20
160,Basler_acA2500-14um__23891378__20221129_144902408_0173.tiff,1544,760,33,14,11,27,26,27,30,31,33,31,35,31,36,32,36,33,35,32,34,32,34,33,33,7,5,11,9,17,14,23,20
161,Basler_acA2500-14um__23891378__20221129_144902408_0174.tiff,1544,760,33,14,11,27,26,26,29,31,33,31,35,31,36,32,36,32,35,32,34,32,34,32,33,7,5,10,9,16,14,22,20
162,Basler_acA2500-14um__23891378__20221129_144902408_0175.tiff,1544,760,33,14,11,26,26,26,29,31,33,31,35,31,36,32,36,32,35,32,34,32,34,33,33,7,5,11,9,17,14,22,19
163,Basler_acA2500-14um__23891378__20221129_144902408_0176.tiff,1544,760,33,14,11,26,26,26,29,31,33,31,34,31,36,32,36,32,35,32,34,32,34,32,33,7,5,11,9,16,14,22,19
164,Basler_acA2500-14um__23891378__20221129_144902408_0177.tiff,1544,760,33,13,11,26,26,26,29,31,33,31,35,31,36,32,36,32,35,32,34,32,33,32,33,7,5,11,9,16,14,22,19
165,Basler_acA2500-14um__23891378__20221129_144902408_0178.tiff,1544,761,33,14,11,26,26,26,29,31,33,31,34,31,36,32,36,32,35,32,34,32,33,33,33,7,6,11,9,16,14,22,19
166,Basler_acA2500-14um__23891378__20221129_144902408_0179.tiff,1544,760,32,14,11,26,26,26,29,31,33,31,34,31,36,32,36,32,34,32,34,32,33,32,33,7,5,10,9,16,14,22,19
167,Basler_acA2500-14um__23891378__20221129_144902408_0180.tiff,1544,760,33,14,11,26,26,26,29,31,33,31,34,31,36,31,36,32,35,32,34,32,33,32,33,7,5,10,9,16,14,22,19
168,Basler_acA2500-14um__23891378__20221129_144902408_0181.tiff,1544,760,33,13,11,26,26,26,29,30,33,31,34,31,35,32,36,32,35,32,34,32,33,32,33,7,5,10,9,16,14,22,19
169,Basler_acA2500-14um__23891378__20221129_144902408_0182.tiff,1544,760,33,13,11,26,26,26,29,31,33,31,34,31,35,31,36,32,35,32,34,32,33,32,33,7,5,10,9,16,14,22,19
170,Basler_acA2500-14um__23891378__20221129_144902408_0183.tiff,1544,760,32,13,11,26,26,26,29,30,33,31,34,30,35,32,36,32,34,32,34,32,33,33,33,7,5,10,9,16,14,22,19
171,Basler_acA2500-14um__23891378__20221129_144902408_0184.tiff,1544,760,32,13,11,26,25,26,29,30,32,30,34,31,35,31,35,32,34,32,34,32,33,32,32,7,5,11,8,16,14,22,19
172,Basler_acA2500-14um__23891378__20221129_144902408_0185.tiff,1544,760,32,13,11,26,26,26,29,30,32,30,34,30,35,31,36,32,34,32,33,32,33,32,33,7,5,11,9,16,13,21,19
173,Basler_acA2500-14um__23891378__20221129_144902408_0186.tiff,1544,760,32,13,11,26,25,25,29,30,32,30,34,30,35,32,35,32,34,32,34,32,33,32,33,7,5,10,9,16,13,21,18
174,Basler_acA2500-14um__23891378__20221129_144902408_0187.tiff,1544,760,33,13,11,26,25,25,29,30,32,30,34,30,35,31,35,32,34,32,33,32,33,32,33,7,5,10,9,16,13,21,18
175,Basler_acA2500-14um__23891378__20221129_144902408_0188.tiff,1544,760,32,13,11,26,25,25,29,30,33,30,34,30,35,31,35,32,34,32,34,32,33,32,33,7,5,11,9,16,13,21,18
176,Basler_acA2500-14um__23891378__20221129_144902408_0189.tiff,1544,760,32,13,11,26,25,26,29,30,32,30,33,30,35,31,35,32,34,31,34,32,33,32,32,7,5,10,8,16,13,21,18
177,Basler_acA2500-14um__23891378__20221129_144902408_0190.tiff,1544,760,32,13,11,25,25,25,29,30,32,30,34,30,35,31,35,32,34,32,34,32,33,32,32,7,5,10,9,16,13,21,18
178,Basler_acA2500-14um__23891378__20221129_144902408_0191.tiff,1544,760,32,13,11,25,25,25,29,30,32,30,34,30,35,31,35,32,34,32,33,32,33,32,33,7,5,10,8,16,13,21,18
179,Basler_acA2500-14um__23891378__20221129_144902408_0192.tiff,1544,760,32,13,11,26,25,25,29,30,32,30,34,30,35,31,35,32,34,32,33,31,33,32,33,7,5,10,9,16,13,20,18
180,Basler_acA2500-14um__23891378__20221129_144902408_0193.tiff,1544,760,32,13,11,25,25,25,28,30,32,30,34,30,35,31,35,32,34,32,34,32,33,32,33,7,5,10,8,16,13,21,18
181,Basler_acA2500-14um__23891378__20221129_144902408_0194.tiff,1544,760,32,13,11,25,25,25,28,30,32,30,33,30,35,31,35,32,34,32,33,32,33,32,32,7,5,10,8,16,13,21,18
182,Basler_acA2500-14um__23891378__20221129_144902408_0195.tiff,1544,760,32,13,11,25,25,25,28,30,32,30,34,30,35,31,35,32,34,32,33,31,33,32,32,7,5,10,9,15,13,21,18
183,Basler_acA2500-14um__23891378__20221129_144902408_0196.tiff,1544,760,32,13,11,25,25,25,28,29,32,30,34,30,35,31,35,32,34,32,33,32,33,32,32,7,5,10,8,16,13,21,18
184,Basler_acA2500-14um__23891378__20221129_144902408_0197.tiff,1544,760,32,13,11,25,25,25,28,30,32,30,34,30,35,31,35,32,34,32,33,32,32,32,32,7,5,10,8,15,13,20,18
185,Basler_acA2500-14um__23891378__20221129_144902408_0198.tiff,1544,760,32,13,11,25,25,25,28,29,32,29,34,30,35,31,35,32,34,32,33,32,33,32,32,7,5,10,9,15,13,20,18
186,Basler_acA2500-14um__23891378__20221129_144902408_0199.tiff,1544,760,32,13,11,25,25,25,28,29,32,30,33,30,35,31,35,31,34,31,33,32,32,32,32,7,5,10,8,15,13,20,18
187,Basler_acA2500-14um__23891378__20221129_144902408_0200.tiff,1544,760,32,13,11,25,25,25,28,29,32,30,33,30,35,31,35,32,34,31,33,31,33,32,32,7,5,10,8,15,13,20,18
188,Basler_acA2500-14um__23891378__20221129_144902408_0201.tiff,1544,760,32,13,11,25,25,25,28,29,32,30,33,30,34,31,35,31,34,32,33,32,33,31,32,7,5,10,8,15,13,20,18
189,Basler_acA2500-14um__23891378__20221129_144902408_0202.tiff,1544,760,32,13,11,25,24,25,28,29,32,30,33,30,34,30,35,32,34,31,33,32,33,32,32,7,5,10,8,15,13,20,17
190,Basler_acA2500-14um__23891378__20221129_144902408_0203.tiff,1544,760,32,13,11,25,25,24,28,29,32,30,33,30,34,31,35,31,34,31,33,31,32,31,32,7,5,10,8,15,13,20,18
191,Basler_acA2500-14um__23891378__20221129_144902408_0204.tiff,1544,760,32,13,11,25,25,25,28,29,32,30,33,30,34,31,35,31,34,31,33,32,32,32,32,7,5,10,8,15,13,20,18
192,Basler_acA2500-14um__23891378__20221129_144902408_0205.tiff,1544,760,32,13,11,25,25,24,28,29,32,29,33,29,34,30,35,32,33,32,33,31,32,32,32,7,5,10,8,15,13,20,17
193,Basler_acA2500-14um__23891378__20221129_144902408_0206.tiff,1544,760,32,13,11,25,24,24,28,29,32,30,33,29,34,31,35,31,34,31,33,31,33,31,32,7,5,10,8,15,13,19,17
194,Basler_acA2500-14um__23891378__20221129_144902408_0207.tiff,1544,760,32,13,11,25,24,25,28,29,32,29,33,30,34,31,35,31,34,31,33,31,32,31,32,7,5,10,8,15,13,20,18
195,Basler_acA2500-14um__23891378__20221129_144902408_0208.tiff,1544,760,32,13,11,24,24,24,28,29,32,30,33,30,34,30,35,31,34,31,33,31,32,31,32,7,5,10,8,15,13,19,17
196,Basler_acA2500-14um__23891378__20221129_144902408_0209.tiff,1544,760,32,13,11,25,24,24,28,29,32,29,33,30,34,31,35,31,34,31,33,31,32,32,32,7,5,10,8,15,13,19,17
197,Basler_acA2500-14um__23891378__20221129_144902408_0210.tiff,1544,760,32,13,11,25,24,24,28,28,32,29,33,30,34,31,35,32,33,31,33,31,32,31,32,7,5,10,8,15,13,19,17
198,Basler_acA2500-14um__23891378__20221129_144902408_0211.tiff,1544,760,32,13,11,24,24,24,28,29,32,30,33,30,34,31,35,31,33,31,33,31,32,32,32,7,5,10,8,15,13,19,17
199,Basler_acA2500-14um__23891378__20221129_144902408_0212.tiff,1544,760,32,13,11,24,24,24,28,28,32,29,33,29,34,30,35,31,34,31,33,31,32,32,32,7,5,10,8,15,13,19,17
200,Basler_acA2500-14um__23891378__20221129_144902408_0213.tiff,1544,760,32,13,11,24,24,24,28,29,32,29,33,29,34,31,34,31,33,31,33,31,32,31,32,7,5,10,9,15,13,19,17
201,Basler_acA2500-14um__23891378__20221129_144902408_0214.tiff,1544,760,32,13,11,24,24,24,28,28,32,29,33,29,34,30,35,31,34,31,33,31,32,32,32,7,5,10,8,15,13,19,17
202,Basler_acA2500-14um__23891378__20221129_144902408_0215.tiff,1544,760,32,13,11,24,24,24,28,28,32,29,33,29,34,30,34,31,34,31,33,31,32,32,32,7,5,10,8,15,13,19,17
203,Basler_acA2500-14um__23891378__20221129_144902408_0216.tiff,1544,760,32,13,11,24,24,24,28,28,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,13,19,17
204,Basler_acA2500-14um__23891378__20221129_144902408_0217.tiff,1544,760,31,13,11,24,24,24,28,28,31,29,33,30,34,31,34,32,33,31,33,31,32,32,32,7,5,10,9,15,13,19,17
205,Basler_acA2500-14um__23891378__20221129_144902408_0218.tiff,1544,760,31,13,11,24,24,24,28,28,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,12,19,17
206,Basler_acA2500-14um__23891378__20221129_144902408_0219.tiff,1544,760,32,13,11,24,24,24,28,28,32,29,33,29,34,30,34,31,34,31,33,31,33,31,32,7,5,10,8,15,13,19,17
207,Basler_acA2500-14um__23891378__20221129_144902408_0220.tiff,1544,760,32,13,11,24,24,24,28,28,32,29,32,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,13,19,17
208,Basler_acA2500-14um__23891378__20221129_144902408_0221.tiff,1544,760,32,13,11,24,24,24,27,28,31,29,33,28,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,13,18,17
209,Basler_acA2500-14um__23891378__20221129_144902408_0222.tiff,1544,760,31,13,11,24,24,24,27,27,31,29,33,29,34,30,34,31,33,31,33,31,32,32,32,7,5,10,8,15,12,19,17
210,Basler_acA2500-14um__23891378__20221129_144902408_0223.tiff,1544,760,32,13,10,24,24,24,27,28,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,12,18,17
211,Basler_acA2500-14um__23891378__20221129_144902408_0224.tiff,1544,760,32,13,11,24,24,24,28,28,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,13,19,17
212,Basler_acA2500-14um__23891378__20221129_144902408_0225.tiff,1544,760,31,13,11,24,24,24,28,28,31,29,33,29,34,30,34,31,33,31,32,31,32,31,31,7,5,10,8,15,12,18,17
213,Basler_acA2500-14um__23891378__20221129_144902408_0226.tiff,1544,760,31,13,11,24,24,24,27,27,31,29,33,28,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,13,18,17
214,Basler_acA2500-14um__23891378__20221129_144902408_0227.tiff,1544,760,32,13,10,24,24,24,27,27,31,29,33,28,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
215,Basler_acA2500-14um__23891378__20221129_144902408_0228.tiff,1544,760,31,13,11,24,24,24,28,27,31,29,33,29,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
216,Basler_acA2500-14um__23891378__20221129_144902408_0229.tiff,1544,760,32,13,10,24,24,24,27,27,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,12,18,17
217,Basler_acA2500-14um__23891378__20221129_144902408_0230.tiff,1544,760,31,13,11,24,24,24,27,27,31,29,33,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,12,18,17
218,Basler_acA2500-14um__23891378__20221129_144902408_0231.tiff,1544,760,31,13,11,24,24,23,27,27,31,29,32,29,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
219,Basler_acA2500-14um__23891378__20221129_144902408_0232.tiff,1544,760,32,13,11,24,23,23,27,27,31,29,32,29,34,30,34,31,33,31,33,31,32,31,32,7,5,10,8,15,12,18,17
220,Basler_acA2500-14um__23891378__20221129_144902408_0233.tiff,1544,760,32,13,11,23,24,23,27,27,31,29,32,28,33,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
221,Basler_acA2500-14um__23891378__20221129_144902408_0234.tiff,1544,761,32,13,10,24,23,23,27,27,31,29,32,29,34,30,34,31,33,31,33,31,32,31,31,7,5,10,8,15,12,18,17
222,Basler_acA2500-14um__23891378__20221129_144902408_0235.tiff,1544,760,31,13,10,24,23,23,27,27,31,29,32,29,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
223,Basler_acA2500-14um__23891378__20221129_144902408_0236.tiff,1544,760,31,13,10,24,23,23,27,27,31,29,32,29,33,30,34,31,33,31,32,31,32,31,31,7,5,10,8,15,12,18,16
224,Basler_acA2500-14um__23891378__20221129_144902408_0237.tiff,1544,761,31,12,10,23,23,23,27,27,31,28,32,29,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,14,12,18,17
225,Basler_acA2500-14um__23891378__20221129_144902408_0238.tiff,1544,760,31,12,10,23,23,23,27,27,31,28,32,28,33,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,16
226,Basler_acA2500-14um__23891378__20221129_144902408_0239.tiff,1544,760,31,13,10,23,23,23,27,26,31,29,32,28,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
227,Basler_acA2500-14um__23891378__20221129_144902408_0240.tiff,1544,760,31,13,11,23,23,23,27,27,31,29,32,28,34,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,16
228,Basler_acA2500-14um__23891378__20221129_144902408_0241.tiff,1544,760,31,12,10,23,23,23,27,27,31,28,32,29,33,30,34,31,33,31,32,31,32,31,31,7,5,10,8,15,12,18,17
229,Basler_acA2500-14um__23891378__20221129_144902408_0242.tiff,1544,760,32,13,10,23,23,23,27,26,31,28,32,29,33,30,34,31,33,31,32,31,32,31,32,7,5,10,8,15,12,18,16
230,Basler_acA2500-14um__23891378__20221129_144902408_0243.tiff,1544,760,31,13,10,23,23,23,27,26,31,29,32,28,33,30,34,30,33,31,32,31,32,31,31,7,5,10,8,15,12,18,16
231,Basler_acA2500-14um__23891378__20221129_144902408_0244.tiff,1544,760,31,13,10,23,23,23,27,26,31,28,32,28,33,29,34,30,33,31,32,31,32,31,32,7,5,10,8,15,12,18,17
232,Basler_acA2500-14um__23891378__20221129_144902408_0245.tiff,1544,760,31,13,10,23,23,23,27,26,31,28,32,28,33,30,34,31,33,30,32,31,32,31,32,7,5,10,8,15,12,18,16
233,Basler_acA2500-14um__23891378__20221129_144902408_0246.tiff,1544,760,32,13,10,23,23,23,27,26,31,28,32,28,33,30,34,31,33,30,32,31,32,31,32,7,5,10,8,15,12,18,16
234,Basler_acA2500-14um__23891378__20221129_144902408_0247.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,28,33,30,34,31,33,30,32,31,32,31,32,7,5,10,8,14,12,18,16
235,Basler_acA2500-14um__23891378__20221129_144902408_0248.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,28,33,30,34,30,32,31,32,30,32,31,31,6,5,10,8,14,12,17,16
236,Basler_acA2500-14um__23891378__20221129_144902408_0249.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,29,33,30,34,31,33,31,32,30,32,31,32,7,5,10,8,14,12,17,16
237,Basler_acA2500-14um__23891378__20221129_144902408_0250.tiff,1544,760,31,13,10,23,23,23,27,26,31,28,32,28,33,29,34,30,33,31,32,31,31,31,32,7,5,10,8,15,12,17,16
238,Basler_acA2500-14um__23891378__20221129_144902408_0251.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,28,33,29,33,30,33,30,32,30,32,31,31,6,5,10,8,14,12,17,16
239,Basler_acA2500-14um__23891378__20221129_144902408_0252.tiff,1544,760,31,13,10,23,23,23,27,26,31,28,32,28,33,29,34,31,33,31,32,31,32,31,31,7,5,10,8,14,12,17,16
240,Basler_acA2500-14um__23891378__20221129_144902408_0253.tiff,1544,760,31,12,10,22,23,23,27,26,31,28,32,28,33,29,34,31,33,30,32,30,32,31,31,6,5,10,8,14,12,17,16
241,Basler_acA2500-14um__23891378__20221129_144902408_0254.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,28,33,29,34,30,33,30,32,31,31,31,31,7,5,10,8,14,12,17,16
242,Basler_acA2500-14um__23891378__20221129_144902408_0255.tiff,1544,760,31,12,10,22,23,23,27,26,31,28,32,28,33,29,34,30,32,30,32,31,32,31,31,7,5,10,8,14,12,17,16
243,Basler_acA2500-14um__23891378__20221129_144902408_0256.tiff,1544,760,31,12,10,23,23,23,27,25,31,28,32,28,33,29,34,31,33,31,32,30,32,31,32,7,5,10,8,14,12,17,16
244,Basler_acA2500-14um__23891378__20221129_144902408_0257.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,27,33,30,34,30,32,30,32,31,32,31,32,7,5,10,8,14,12,17,16
245,Basler_acA2500-14um__23891378__20221129_144902408_0258.tiff,1544,761,31,12,10,22,23,23,27,26,31,28,32,28,33,30,33,30,32,30,32,30,32,31,31,7,5,10,8,14,12,17,16
246,Basler_acA2500-14um__23891378__20221129_144902408_0259.tiff,1544,760,31,12,10,23,23,23,27,26,31,28,32,28,33,29,33,30,32,31,32,30,32,31,31,7,5,10,8,14,12,17,16
247,Basler_acA2500-14um__23891378__20221129_144902408_0260.tiff,1544,760,31,12,10,23,23,23,27,25,31,28,32,29,33,30,33,30,32,30,32,30,31,31,31,7,5,10,8,14,12,17,16
248,Basler_acA2500-14um__23891378__20221129_144902408_0261.tiff,1544,760,31,13,10,22,23,23,27,26,31,28,32,28,33,29,33,30,33,30,32,30,32,31,31,7,5,10,8,14,12,17,16
249,Basler_acA2500-14um__23891378__20221129_144902408_0262.tiff,1544,760,31,12,10,22,23,22,27,25,30,28,32,27,33,29,33,31,32,30,32,30,31,31,31,7,5,10,8,14,12,17,16
250,Basler_acA2500-14um__23891378__20221129_144902408_0263.tiff,1544,760,31,12,10,22,23,23,27,26,30,28,32,28,33,29,33,30,33,31,32,30,32,31,32,7,5,10,8,14,12,17,16
251,Basler_acA2500-14um__23891378__20221129_144902408_0264.tiff,1544,760,31,13,10,22,23,23,27,26,31,28,32,28,33,29,33,31,32,30,32,30,32,31,31,7,5,10,8,14,12,17,16
252,Basler_acA2500-14um__23891378__20221129_144902408_0265.tiff,1544,760,31,12,10,22,23,23,27,25,31,28,32,28,33,29,33,30,32,30,32,30,32,31,31,7,5,10,8,14,12,17,16
253,Basler_acA2500-14um__23891378__20221129_144902408_0266.tiff,1544,760,31,12,10,22,23,23,27,26,30,28,32,28,33,29,33,30,32,31,32,30,32,31,31,6,5,10,8,14,12,17,16
254,Basler_acA2500-14um__23891378__20221129_144902408_0267.tiff,1544,760,31,12,10,22,23,22,27,25,30,28,32,28,33,29,33,30,32,30,32,30,31,31,32,7,5,10,8,14,12,17,16
255,Basler_acA2500-14um__23891378__20221129_144902408_0268.tiff,1544,760,31,12,10,22,23,22,26,26,30,28,32,28,33,29,33,30,32,30,32,31,31,31,31,7,5,10,8,14,12,17,16
256,Basler_acA2500-14um__23891378__20221129_144902408_0269.tiff,1544,760,31,12,10,22,23,23,26,25,30,28,32,28,33,29,33,30,33,30,32,30,32,31,31,7,5,10,8,14,12,17,16
257,Basler_acA2500-14um__23891378__20221129_144902408_0270.tiff,1544,760,31,12,10,22,23,23,27,25,30,28,32,28,33,29,33,30,32,30,32,30,32,31,31,6,5,10,8,14,12,17,16
258,Basler_acA2500-14um__23891378__20221129_144902408_0271.tiff,1544,760,31,12,10,22,23,23,27,25,30,28,32,27,33,29,33,30,32,30,32,30,32,30,31,7,5,10,8,14,12,17,16
259,Basler_acA2500-14um__23891378__20221129_144902408_0272.tiff,1544,760,31,12,10,22,23,22,27,25,31,28,32,27,33,29,33,30,33,30,32,30,31,31,31,7,5,10,8,14,12,17,16
260,Basler_acA2500-14um__23891378__20221129_144902408_0273.tiff,1544,760,31,12,10,22,23,23,27,25,30,28,32,27,33,29,33,30,32,30,32,30,31,31,31,7,5,10,8,14,12,17,16
261,Basler_acA2500-14um__23891378__20221129_144902408_0274.tiff,1544,760,31,12,10,22,23,22,27,25,30,28,32,28,33,29,33,30,32,30,32,30,32,31,31,6,5,10,8,14,12,17,16
262,Basler_acA2500-14um__23891378__20221129_144902408_0275.tiff,1544,760,31,12,10,21,23,23,26,25,30,28,32,28,33,29,33,30,32,30,32,30,32,31,31,7,5,10,8,14,12,17,16
263,Basler_acA2500-14um__23891378__20221129_144902408_0276.tiff,1544,760,31,12,10,22,23,22,27,25,30,28,32,28,33,29,33,30,32,30,32,30,32,30,31,6,5,10,8,14,12,17,16
264,Basler_acA2500-14um__23891378__20221129_144902408_0277.tiff,1544,760,31,12,10,22,22,22,26,25,30,28,32,28,33,29,33,30,32,30,32,31,31,31,31,7,5,10,8,14,12,17,16
265,Basler_acA2500-14um__23891378__20221129_144902408_0278.tiff,1544,760,31,12,10,22,23,22,26,25,31,28,32,28,33,29,33,30,33,30,32,30,32,30,31,7,5,10,8,14,12,17,16
266,Basler_acA2500-14um__23891378__20221129_144902408_0279.tiff,1544,760,31,12,10,22,22,22,26,25,30,28,32,28,33,29,33,30,32,30,32,30,31,31,31,7,5,10,8,14,12,17,16
267,Basler_acA2500-14um__23891378__20221129_144902408_0280.tiff,1544,760,31,12,10,21,23,22,27,25,30,28,32,28,33,29,33,30,32,30,32,30,31,30,31,7,5,10,8,14,12,17,16
